INVS_YR,INVS_DSRT,INVS_AREA_NM,DNF_SRC_NM,QTMT_NM,IEM_NM,IEM_CNT,METER_PER_IEM_CNT,ADM_ZN_NM,QTMT_CD,IEM_CD,INVS_YMD,CST_NM,STR_LA,STR_LO,END_LA,END_LO
2008,3차,해남 묵동리,국내기인,고무,풍선,0,0,전남,RB,RB_1_02,20080530,남해안,34.353639,126.611089,34.352882,126.610013
2008,3차,해남 묵동리,국내기인,의료 및 개인위생,주사기,0,0,전남,MH,MH_1_02,20080530,남해안,34.353639,126.611089,34.352882,126.610013
2008,4차,해남 묵동리,국내기인,플라스틱류,"비닐봉투, 비닐쇼핑백 등",0,0,전남,PL,PL_1_01,20080731,남해안,34.353639,126.611089,34.352882,126.610013
2008,4차,해남 묵동리,국내기인,플라스틱류,6개들이 포장고리,0,0,전남,PL,PL_1_07,20080731,남해안,34.353639,126.611089,34.352882,126.610013
2008,4차,해남 묵동리,국내기인,플라스틱류,장어/문어 통발,1,0.01,전남,PL,PL_1_15,20080731,남해안,34.353639,126.611089,34.352882,126.610013
2008,4차,해남 묵동리,국내기인,플라스틱류,어망(2.5~50cm),2,0.02,전남,PL,PL_1_16,20080731,남해안,34.353639,126.611089,34.352882,126.610013
2008,4차,해남 묵동리,국내기인,플라스틱류,어망 (50cm 이상),0,0,전남,PL,PL_1_17,20080731,남해안,34.353639,126.611089,34.352882,126.610013
2008,4차,해남 묵동리,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),2,0.02,전남,PL,PL_1_20,20080731,남해안,34.353639,126.611089,34.352882,126.610013
2008,4차,해남 묵동리,국내기인,플라스틱류,밧줄/로프 (50cm 이상),1,0.01,전남,PL,PL_1_21,20080731,남해안,34.353639,126.611089,34.352882,126.610013
2008,4차,해남 묵동리,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",0,0,전남,PL,PL_1_22,20080731,남해안,34.353639,126.611089,34.352882,126.610013
2008,4차,해남 묵동리,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",5,0.05,전남,PL,PL_1_23,20080731,남해안,34.353639,126.611089,34.352882,126.610013
2008,4차,해남 묵동리,국내기인,플라스틱류,낚시줄,0,0,전남,PL,PL_1_30,20080731,남해안,34.353639,126.611089,34.352882,126.610013
2008,4차,해남 묵동리,국내기인,플라스틱류,"가짜미끼, 형광찌",0,0,전남,PL,PL_1_31,20080731,남해안,34.353639,126.611089,34.352882,126.610013
2008,4차,해남 묵동리,국내기인,금속,"납 낚시추, 낚싯바늘",0,0,전남,ME,ME_1_06,20080731,남해안,34.353639,126.611089,34.352882,126.610013
2008,4차,해남 묵동리,국내기인,금속,스프링통발(그물포함),11,0.11,전남,ME,ME_1_07,20080731,남해안,34.353639,126.611089,34.352882,126.610013
2008,4차,해남 묵동리,국내기인,고무,풍선,0,0,전남,RB,RB_1_02,20080731,남해안,34.353639,126.611089,34.352882,126.610013
2008,4차,해남 묵동리,국내기인,의료 및 개인위생,주사기,0,0,전남,MH,MH_1_02,20080731,남해안,34.353639,126.611089,34.352882,126.610013
2008,5차,해남 묵동리,국내기인,플라스틱류,"비닐봉투, 비닐쇼핑백 등",9,0.09,전남,PL,PL_1_01,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,5차,해남 묵동리,국내기인,플라스틱류,6개들이 포장고리,1,0.01,전남,PL,PL_1_07,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,5차,해남 묵동리,국내기인,플라스틱류,장어/문어 통발,4,0.04,전남,PL,PL_1_15,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,5차,해남 묵동리,국내기인,플라스틱류,어망(2.5~50cm),0,0,전남,PL,PL_1_16,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,5차,해남 묵동리,국내기인,플라스틱류,어망 (50cm 이상),7,0.07,전남,PL,PL_1_17,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,5차,해남 묵동리,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),26,0.26,전남,PL,PL_1_20,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,5차,해남 묵동리,국내기인,플라스틱류,밧줄/로프 (50cm 이상),22,0.22,전남,PL,PL_1_21,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,5차,해남 묵동리,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",4,0.04,전남,PL,PL_1_22,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,5차,해남 묵동리,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",3,0.03,전남,PL,PL_1_23,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,5차,해남 묵동리,국내기인,플라스틱류,낚시줄,0,0,전남,PL,PL_1_30,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,5차,해남 묵동리,국내기인,플라스틱류,"가짜미끼, 형광찌",1,0.01,전남,PL,PL_1_31,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,5차,해남 묵동리,국내기인,금속,"납 낚시추, 낚싯바늘",0,0,전남,ME,ME_1_06,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,5차,해남 묵동리,국내기인,금속,스프링통발(그물포함),8,0.08,전남,ME,ME_1_07,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,5차,해남 묵동리,국내기인,고무,풍선,0,0,전남,RB,RB_1_02,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,5차,해남 묵동리,국내기인,의료 및 개인위생,주사기,0,0,전남,MH,MH_1_02,20081010,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,플라스틱류,"비닐봉투, 비닐쇼핑백 등",7,0.07,전남,PL,PL_1_01,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,플라스틱류,6개들이 포장고리,0,0,전남,PL,PL_1_07,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,플라스틱류,장어/문어 통발,3,0.03,전남,PL,PL_1_15,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,플라스틱류,어망(2.5~50cm),0,0,전남,PL,PL_1_16,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,플라스틱류,어망 (50cm 이상),0,0,전남,PL,PL_1_17,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),0,0,전남,PL,PL_1_20,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,플라스틱류,밧줄/로프 (50cm 이상),5,0.05,전남,PL,PL_1_21,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",2,0.02,전남,PL,PL_1_22,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",0,0,전남,PL,PL_1_23,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,플라스틱류,낚시줄,0,0,전남,PL,PL_1_30,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,플라스틱류,"가짜미끼, 형광찌",0,0,전남,PL,PL_1_31,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,금속,"납 낚시추, 낚싯바늘",1,0.01,전남,ME,ME_1_06,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,금속,스프링통발(그물포함),0,0,전남,ME,ME_1_07,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,고무,풍선,0,0,전남,RB,RB_1_02,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,6차,해남 묵동리,국내기인,의료 및 개인위생,주사기,0,0,전남,MH,MH_1_02,20081129,남해안,34.353639,126.611089,34.352882,126.610013
2008,2차,고흥 신흥,국내기인,플라스틱류,"비닐봉투, 비닐쇼핑백 등",15,0.15,전남,PL,PL_1_01,20080329,남해안,34.584309,127.145063,34.586191,127.145855
2008,2차,고흥 신흥,국내기인,플라스틱류,6개들이 포장고리,0,0,전남,PL,PL_1_07,20080329,남해안,34.584309,127.145063,34.586191,127.145855
2008,2차,고흥 신흥,국내기인,플라스틱류,장어/문어 통발,0,0,전남,PL,PL_1_15,20080329,남해안,34.584309,127.145063,34.586191,127.145855
2008,2차,고흥 신흥,국내기인,플라스틱류,어망(2.5~50cm),0,0,전남,PL,PL_1_16,20080329,남해안,34.584309,127.145063,34.586191,127.145855
2008,2차,고흥 신흥,국내기인,플라스틱류,어망 (50cm 이상),0,0,전남,PL,PL_1_17,20080329,남해안,34.584309,127.145063,34.586191,127.145855
2008,2차,고흥 신흥,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),58,0.58,전남,PL,PL_1_20,20080329,남해안,34.584309,127.145063,34.586191,127.145855
2008,2차,고흥 신흥,국내기인,플라스틱류,밧줄/로프 (50cm 이상),20,0.2,전남,PL,PL_1_21,20080329,남해안,34.584309,127.145063,34.586191,127.145855
2008,2차,고흥 신흥,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",226,2.26,전남,PL,PL_1_22,20080329,남해안,34.584309,127.145063,34.586191,127.145855
2008,2차,고흥 신흥,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",4,0.04,전남,PL,PL_1_23,20080329,남해안,34.584309,127.145063,34.586191,127.145855
2008,2차,고흥 신흥,국내기인,플라스틱류,낚시줄,0,0,전남,PL,PL_1_30,20080329,남해안,34.584309,127.145063,34.586191,127.145855
2008,2차,고흥 신흥,국내기인,플라스틱류,"가짜미끼, 형광찌",0,0,전남,PL,PL_1_31,20080329,남해안,34.584309,127.145063,34.586191,127.145855
2008,2차,고흥 신흥,국내기인,금속,"납 낚시추, 낚싯바늘",0,0,전남,ME,ME_1_06,20080329,남해안,34.584309,127.145063,34.586191,127.145855
2008,2차,고흥 신흥,국내기인,금속,스프링통발(그물포함),0,0,전남,ME,ME_1_07,20080329,남해안,34.584309,127.145063,34.586191,127.145855
2008,2차,고흥 신흥,국내기인,고무,풍선,0,0,전남,RB,RB_1_02,20080329,남해안,34.584309,127.145063,34.586191,127.145855
2008,2차,고흥 신흥,국내기인,의료 및 개인위생,주사기,1,0.01,전남,MH,MH_1_02,20080329,남해안,34.584309,127.145063,34.586191,127.145855
2008,3차,고흥 신흥,국내기인,플라스틱류,"비닐봉투, 비닐쇼핑백 등",30,0.3,전남,PL,PL_1_01,20080531,남해안,34.584309,127.145063,34.586191,127.145855
2008,3차,고흥 신흥,국내기인,플라스틱류,6개들이 포장고리,0,0,전남,PL,PL_1_07,20080531,남해안,34.584309,127.145063,34.586191,127.145855
2008,3차,고흥 신흥,국내기인,플라스틱류,장어/문어 통발,0,0,전남,PL,PL_1_15,20080531,남해안,34.584309,127.145063,34.586191,127.145855
2008,3차,고흥 신흥,국내기인,플라스틱류,어망(2.5~50cm),0,0,전남,PL,PL_1_16,20080531,남해안,34.584309,127.145063,34.586191,127.145855
2008,3차,고흥 신흥,국내기인,플라스틱류,어망 (50cm 이상),0,0,전남,PL,PL_1_17,20080531,남해안,34.584309,127.145063,34.586191,127.145855
2008,3차,고흥 신흥,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),43,0.43,전남,PL,PL_1_20,20080531,남해안,34.584309,127.145063,34.586191,127.145855
2008,3차,고흥 신흥,국내기인,플라스틱류,밧줄/로프 (50cm 이상),120,1.2,전남,PL,PL_1_21,20080531,남해안,34.584309,127.145063,34.586191,127.145855
2008,3차,고흥 신흥,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",6,0.06,전남,PL,PL_1_22,20080531,남해안,34.584309,127.145063,34.586191,127.145855
2008,3차,고흥 신흥,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",16,0.16,전남,PL,PL_1_23,20080531,남해안,34.584309,127.145063,34.586191,127.145855
2008,3차,고흥 신흥,국내기인,플라스틱류,낚시줄,0,0,전남,PL,PL_1_30,20080531,남해안,34.584309,127.145063,34.586191,127.145855
2008,3차,고흥 신흥,국내기인,플라스틱류,"가짜미끼, 형광찌",2,0.02,전남,PL,PL_1_31,20080531,남해안,34.584309,127.145063,34.586191,127.145855
2008,3차,고흥 신흥,국내기인,금속,"납 낚시추, 낚싯바늘",0,0,전남,ME,ME_1_06,20080531,남해안,34.584309,127.145063,34.586191,127.145855
2008,3차,고흥 신흥,국내기인,금속,스프링통발(그물포함),2,0.02,전남,ME,ME_1_07,20080531,남해안,34.584309,127.145063,34.586191,127.145855
2008,3차,고흥 신흥,국내기인,고무,풍선,0,0,전남,RB,RB_1_02,20080531,남해안,34.584309,127.145063,34.586191,127.145855
2008,3차,고흥 신흥,국내기인,의료 및 개인위생,주사기,0,0,전남,MH,MH_1_02,20080531,남해안,34.584309,127.145063,34.586191,127.145855
2008,4차,고흥 신흥,국내기인,플라스틱류,"비닐봉투, 비닐쇼핑백 등",15,0.15,전남,PL,PL_1_01,20080728,남해안,34.584309,127.145063,34.586191,127.145855
2008,4차,고흥 신흥,국내기인,플라스틱류,6개들이 포장고리,0,0,전남,PL,PL_1_07,20080728,남해안,34.584309,127.145063,34.586191,127.145855
2008,4차,고흥 신흥,국내기인,플라스틱류,장어/문어 통발,0,0,전남,PL,PL_1_15,20080728,남해안,34.584309,127.145063,34.586191,127.145855
2008,4차,고흥 신흥,국내기인,플라스틱류,어망(2.5~50cm),0,0,전남,PL,PL_1_16,20080728,남해안,34.584309,127.145063,34.586191,127.145855
2008,4차,고흥 신흥,국내기인,플라스틱류,어망 (50cm 이상),0,0,전남,PL,PL_1_17,20080728,남해안,34.584309,127.145063,34.586191,127.145855
2008,4차,고흥 신흥,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),34,0.34,전남,PL,PL_1_20,20080728,남해안,34.584309,127.145063,34.586191,127.145855
2008,4차,고흥 신흥,국내기인,플라스틱류,밧줄/로프 (50cm 이상),23,0.23,전남,PL,PL_1_21,20080728,남해안,34.584309,127.145063,34.586191,127.145855
2008,4차,고흥 신흥,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",12,0.12,전남,PL,PL_1_22,20080728,남해안,34.584309,127.145063,34.586191,127.145855
2008,4차,고흥 신흥,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",5,0.05,전남,PL,PL_1_23,20080728,남해안,34.584309,127.145063,34.586191,127.145855
2008,4차,고흥 신흥,국내기인,플라스틱류,낚시줄,0,0,전남,PL,PL_1_30,20080728,남해안,34.584309,127.145063,34.586191,127.145855
2008,4차,고흥 신흥,국내기인,플라스틱류,"가짜미끼, 형광찌",2,0.02,전남,PL,PL_1_31,20080728,남해안,34.584309,127.145063,34.586191,127.145855
2008,4차,고흥 신흥,국내기인,금속,"납 낚시추, 낚싯바늘",0,0,전남,ME,ME_1_06,20080728,남해안,34.584309,127.145063,34.586191,127.145855
2008,4차,고흥 신흥,국내기인,금속,스프링통발(그물포함),0,0,전남,ME,ME_1_07,20080728,남해안,34.584309,127.145063,34.586191,127.145855
2008,4차,고흥 신흥,국내기인,고무,풍선,0,0,전남,RB,RB_1_02,20080728,남해안,34.584309,127.145063,34.586191,127.145855
2008,4차,고흥 신흥,국내기인,의료 및 개인위생,주사기,0,0,전남,MH,MH_1_02,20080728,남해안,34.584309,127.145063,34.586191,127.145855
2008,5차,고흥 신흥,국내기인,플라스틱류,"비닐봉투, 비닐쇼핑백 등",11,0.11,전남,PL,PL_1_01,20081005,남해안,34.584309,127.145063,34.586191,127.145855
2008,5차,고흥 신흥,국내기인,플라스틱류,6개들이 포장고리,0,0,전남,PL,PL_1_07,20081005,남해안,34.584309,127.145063,34.586191,127.145855
2008,5차,고흥 신흥,국내기인,플라스틱류,장어/문어 통발,0,0,전남,PL,PL_1_15,20081005,남해안,34.584309,127.145063,34.586191,127.145855
2008,5차,고흥 신흥,국내기인,플라스틱류,어망(2.5~50cm),3,0.03,전남,PL,PL_1_16,20081005,남해안,34.584309,127.145063,34.586191,127.145855
2008,5차,고흥 신흥,국내기인,플라스틱류,어망 (50cm 이상),0,0,전남,PL,PL_1_17,20081005,남해안,34.584309,127.145063,34.586191,127.145855
2008,5차,고흥 신흥,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),205,2.05,전남,PL,PL_1_20,20081005,남해안,34.584309,127.145063,34.586191,127.145855
2008,5차,고흥 신흥,국내기인,플라스틱류,밧줄/로프 (50cm 이상),20,0.2,전남,PL,PL_1_21,20081005,남해안,34.584309,127.145063,34.586191,127.145855
2008,5차,고흥 신흥,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",0,0,전남,PL,PL_1_22,20081005,남해안,34.584309,127.145063,34.586191,127.145855
2008,5차,고흥 신흥,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",0,0,전남,PL,PL_1_23,20081005,남해안,34.584309,127.145063,34.586191,127.145855
2008,5차,고흥 신흥,국내기인,플라스틱류,낚시줄,0,0,전남,PL,PL_1_30,20081005,남해안,34.584309,127.145063,34.586191,127.145855
2008,5차,고흥 신흥,국내기인,플라스틱류,"가짜미끼, 형광찌",0,0,전남,PL,PL_1_31,20081005,남해안,34.584309,127.145063,34.586191,127.145855
2008,5차,고흥 신흥,국내기인,금속,"납 낚시추, 낚싯바늘",0,0,전남,ME,ME_1_06,20081005,남해안,34.584309,127.145063,34.586191,127.145855
2008,5차,고흥 신흥,국내기인,금속,스프링통발(그물포함),0,0,전남,ME,ME_1_07,20081005,남해안,34.584309,127.145063,34.586191,127.145855
2008,5차,고흥 신흥,국내기인,고무,풍선,0,0,전남,RB,RB_1_02,20081005,남해안,34.584309,127.145063,34.586191,127.145855
2008,5차,고흥 신흥,국내기인,의료 및 개인위생,주사기,0,0,전남,MH,MH_1_02,20081005,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,고흥 신흥,국내기인,플라스틱류,"비닐봉투, 비닐쇼핑백 등",55,0.55,전남,PL,PL_1_01,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,고흥 신흥,국내기인,플라스틱류,6개들이 포장고리,0,0,전남,PL,PL_1_07,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,고흥 신흥,국내기인,플라스틱류,장어/문어 통발,0,0,전남,PL,PL_1_15,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,고흥 신흥,국내기인,플라스틱류,어망(2.5~50cm),0,0,전남,PL,PL_1_16,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,고흥 신흥,국내기인,플라스틱류,어망 (50cm 이상),0,0,전남,PL,PL_1_17,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,고흥 신흥,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),112,1.12,전남,PL,PL_1_20,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,고흥 신흥,국내기인,플라스틱류,밧줄/로프 (50cm 이상),50,0.5,전남,PL,PL_1_21,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,고흥 신흥,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",0,0,전남,PL,PL_1_22,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,고흥 신흥,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",11,0.11,전남,PL,PL_1_23,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,고흥 신흥,국내기인,플라스틱류,낚시줄,0,0,전남,PL,PL_1_30,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,고흥 신흥,국내기인,플라스틱류,"가짜미끼, 형광찌",3,0.03,전남,PL,PL_1_31,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,고흥 신흥,국내기인,금속,"납 낚시추, 낚싯바늘",0,0,전남,ME,ME_1_06,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,고흥 신흥,국내기인,금속,스프링통발(그물포함),1,0.01,전남,ME,ME_1_07,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,고흥 신흥,국내기인,고무,풍선,0,0,전남,RB,RB_1_02,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,6차,고흥 신흥,국내기인,의료 및 개인위생,주사기,0,0,전남,MH,MH_1_02,20081201,남해안,34.584309,127.145063,34.586191,127.145855
2008,2차,여수 반월,국내기인,플라스틱류,"비닐봉투, 비닐쇼핑백 등",5,0.05,전남,PL,PL_1_01,20080329,남해안,34.80759,127.556183,34.807212,127.556956
2008,2차,여수 반월,국내기인,플라스틱류,6개들이 포장고리,0,0,전남,PL,PL_1_07,20080329,남해안,34.80759,127.556183,34.807212,127.556956
2008,2차,여수 반월,국내기인,플라스틱류,장어/문어 통발,0,0,전남,PL,PL_1_15,20080329,남해안,34.80759,127.556183,34.807212,127.556956
2008,2차,여수 반월,국내기인,플라스틱류,어망(2.5~50cm),2,0.02,전남,PL,PL_1_16,20080329,남해안,34.80759,127.556183,34.807212,127.556956
2008,2차,여수 반월,국내기인,플라스틱류,어망 (50cm 이상),0,0,전남,PL,PL_1_17,20080329,남해안,34.80759,127.556183,34.807212,127.556956
2008,2차,여수 반월,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),0,0,전남,PL,PL_1_20,20080329,남해안,34.80759,127.556183,34.807212,127.556956
2008,2차,여수 반월,국내기인,플라스틱류,밧줄/로프 (50cm 이상),1,0.01,전남,PL,PL_1_21,20080329,남해안,34.80759,127.556183,34.807212,127.556956
2008,2차,여수 반월,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",2,0.02,전남,PL,PL_1_22,20080329,남해안,34.80759,127.556183,34.807212,127.556956
2008,2차,여수 반월,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",2,0.02,전남,PL,PL_1_23,20080329,남해안,34.80759,127.556183,34.807212,127.556956
2008,2차,여수 반월,국내기인,플라스틱류,낚시줄,0,0,전남,PL,PL_1_30,20080329,남해안,34.80759,127.556183,34.807212,127.556956
2008,2차,여수 반월,국내기인,플라스틱류,"가짜미끼, 형광찌",0,0,전남,PL,PL_1_31,20080329,남해안,34.80759,127.556183,34.807212,127.556956
2008,2차,여수 반월,국내기인,금속,"납 낚시추, 낚싯바늘",0,0,전남,ME,ME_1_06,20080329,남해안,34.80759,127.556183,34.807212,127.556956
