id,invs_yr,invs_dsrt,invs_area_nm,dnf_src_nm,qtmt_nm,iem_nm,iem_cnt,meter_per_iem_cnt,adm_zn_nm,qtmt_cd,iem_cd,invs_ymd,cst_nm,str_la,str_lo,end_la,end_lo
1521,2022.0,1차,여수 백야도,국내기인,플라스틱류,"통발, 장어통발용 미끼통",0,0,전남,PL,PL_2_11,2.0220131E7,남해안,34.611901,127.64179,34.612125,127.642624
1522,2022.0,1차,여수 백야도,국내기인,플라스틱류,비닐봉지,0,0,전남,PL,PL_2_31,2.0220131E7,남해안,34.611901,127.64179,34.612125,127.642624
1523,2022.0,1차,여수 백야도,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",1,0.05,전남,PL,PL_2_32,2.0220131E7,남해안,34.611901,127.64179,34.612125,127.642624
1524,2022.0,1차,여수 백야도,국내기인,플라스틱류,필름형 풍선,0,0,전남,PL,PL_2_33,2.0220131E7,남해안,34.611901,127.64179,34.612125,127.642624
1525,2022.0,1차,여수 백야도,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",5,0.25,전남,PL,PL_2_25,2.0220131E7,남해안,34.611901,127.64179,34.612125,127.642624
1526,2022.0,1차,여수 백야도,국내기인,플라스틱류,그물,0,0,전남,PL,PL_2_26,2.0220131E7,남해안,34.611901,127.64179,34.612125,127.642624
1527,2022.0,1차,여수 백야도,국내기인,플라스틱류,낚싯줄,0,0,전남,PL,PL_2_27,2.0220131E7,남해안,34.611901,127.64179,34.612125,127.642624
1528,2022.0,1차,여수 백야도,외국기인,플라스틱류,그물,0,0,전남,PL,PL_2_49,2.0220131E7,남해안,34.611901,127.64179,34.612125,127.642624
1529,2022.0,1차,완도 신지도,국내기인,플라스틱류,"통발, 장어통발용 미끼통",0,0,전남,PL,PL_2_11,2.0220131E7,남해안,34.328257,126.777491,34.32823,126.779133
1530,2022.0,1차,완도 신지도,국내기인,플라스틱류,비닐봉지,5,0.25,전남,PL,PL_2_31,2.0220131E7,남해안,34.328257,126.777491,34.32823,126.779133
1531,2022.0,1차,완도 신지도,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",0,0,전남,PL,PL_2_32,2.0220131E7,남해안,34.328257,126.777491,34.32823,126.779133
1532,2022.0,1차,완도 신지도,국내기인,플라스틱류,필름형 풍선,0,0,전남,PL,PL_2_33,2.0220131E7,남해안,34.328257,126.777491,34.32823,126.779133
1533,2022.0,1차,완도 신지도,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",14,0.7,전남,PL,PL_2_25,2.0220131E7,남해안,34.328257,126.777491,34.32823,126.779133
1534,2022.0,1차,완도 신지도,국내기인,플라스틱류,그물,0,0,전남,PL,PL_2_26,2.0220131E7,남해안,34.328257,126.777491,34.32823,126.779133
1535,2022.0,1차,완도 신지도,국내기인,플라스틱류,낚싯줄,0,0,전남,PL,PL_2_27,2.0220131E7,남해안,34.328257,126.777491,34.32823,126.779133
1121,2022.0,2차,거제 두모,국내기인,플라스틱류,"통발, 장어통발용 미끼통",0,0,2.0220331E7,PL,PL_2_11,경남,남해안,34.980383,128.694822,34.981023,128.695034
1122,2022.0,2차,거제 두모,국내기인,플라스틱류,비닐봉지,44,2.2,2.0220331E7,PL,PL_2_31,경남,남해안,34.980383,128.694822,34.981023,128.695034
1123,2022.0,2차,거제 두모,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",15,0.75,2.0220331E7,PL,PL_2_32,경남,남해안,34.980383,128.694822,34.981023,128.695034
1124,2022.0,2차,거제 두모,국내기인,플라스틱류,필름형 풍선,2,0.1,2.0220331E7,PL,PL_2_33,경남,남해안,34.980383,128.694822,34.981023,128.695034
1125,2022.0,2차,거제 두모,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",50,2.5,2.0220331E7,PL,PL_2_25,경남,남해안,34.980383,128.694822,34.981023,128.695034
1126,2022.0,2차,거제 두모,국내기인,플라스틱류,그물,0,0,2.0220331E7,PL,PL_2_26,경남,남해안,34.980383,128.694822,34.981023,128.695034
1127,2022.0,2차,거제 두모,국내기인,플라스틱류,낚싯줄,1,0.05,2.0220331E7,PL,PL_2_27,경남,남해안,34.980383,128.694822,34.981023,128.695034
1128,2022.0,2차,거제 두모,외국기인,플라스틱류,그물,0,0,2.0220331E7,PL,PL_2_49,경남,남해안,34.980383,128.694822,34.981023,128.695034
1129,2022.0,2차,고흥 신흥,국내기인,플라스틱류,"통발, 장어통발용 미끼통",0,0,2.0220331E7,PL,PL_2_11,전남,남해안,34.584309,127.145063,34.586191,127.145855
1130,2022.0,2차,고흥 신흥,국내기인,플라스틱류,비닐봉지,4,0.2,2.0220331E7,PL,PL_2_31,전남,남해안,34.584309,127.145063,34.586191,127.145855
1131,2022.0,2차,고흥 신흥,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",0,0,2.0220331E7,PL,PL_2_32,전남,남해안,34.584309,127.145063,34.586191,127.145855
1132,2022.0,2차,고흥 신흥,국내기인,플라스틱류,필름형 풍선,0,0,2.0220331E7,PL,PL_2_33,전남,남해안,34.584309,127.145063,34.586191,127.145855
1133,2022.0,2차,고흥 신흥,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",35,1.75,2.0220331E7,PL,PL_2_25,전남,남해안,34.584309,127.145063,34.586191,127.145855
1134,2022.0,2차,고흥 신흥,국내기인,플라스틱류,그물,3,0.15,2.0220331E7,PL,PL_2_26,전남,남해안,34.584309,127.145063,34.586191,127.145855
1135,2022.0,2차,고흥 신흥,국내기인,플라스틱류,낚싯줄,0,0,2.0220331E7,PL,PL_2_27,전남,남해안,34.584309,127.145063,34.586191,127.145855
1136,2022.0,2차,고흥 신흥,외국기인,플라스틱류,그물,0,0,2.0220331E7,PL,PL_2_49,전남,남해안,34.584309,127.145063,34.586191,127.145855
1137,2022.0,2차,고흥 염포,국내기인,플라스틱류,"통발, 장어통발용 미끼통",0,0,2.0220331E7,PL,PL_2_11,전남,남해안,34.432709,127.49205,34.43324,127.49123
1138,2022.0,2차,고흥 염포,국내기인,플라스틱류,비닐봉지,0,0,2.0220331E7,PL,PL_2_31,전남,남해안,34.432709,127.49205,34.43324,127.49123
1139,2022.0,2차,고흥 염포,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",0,0,2.0220331E7,PL,PL_2_32,전남,남해안,34.432709,127.49205,34.43324,127.49123
1140,2022.0,2차,고흥 염포,국내기인,플라스틱류,필름형 풍선,0,0,2.0220331E7,PL,PL_2_33,전남,남해안,34.432709,127.49205,34.43324,127.49123
1141,2022.0,2차,고흥 염포,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",46,2.3,2.0220331E7,PL,PL_2_25,전남,남해안,34.432709,127.49205,34.43324,127.49123
1142,2022.0,2차,고흥 염포,국내기인,플라스틱류,그물,0,0,2.0220331E7,PL,PL_2_26,전남,남해안,34.432709,127.49205,34.43324,127.49123
1143,2022.0,2차,고흥 염포,국내기인,플라스틱류,낚싯줄,0,0,2.0220331E7,PL,PL_2_27,전남,남해안,34.432709,127.49205,34.43324,127.49123
1144,2022.0,2차,고흥 염포,외국기인,플라스틱류,그물,0,0,2.0220331E7,PL,PL_2_49,전남,남해안,34.432709,127.49205,34.43324,127.49123
1145,2022.0,2차,남해 유구,국내기인,플라스틱류,"통발, 장어통발용 미끼통",0,0,2.0220331E7,PL,PL_2_11,경남,남해안,34.74927,127.85085,34.748614,127.852069
1146,2022.0,2차,남해 유구,국내기인,플라스틱류,비닐봉지,1,0.05,2.0220331E7,PL,PL_2_31,경남,남해안,34.74927,127.85085,34.748614,127.852069
1147,2022.0,2차,남해 유구,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",2,0.1,2.0220331E7,PL,PL_2_32,경남,남해안,34.74927,127.85085,34.748614,127.852069
1148,2022.0,2차,남해 유구,국내기인,플라스틱류,필름형 풍선,0,0,2.0220331E7,PL,PL_2_33,경남,남해안,34.74927,127.85085,34.748614,127.852069
1149,2022.0,2차,남해 유구,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",1,0.05,2.0220331E7,PL,PL_2_25,경남,남해안,34.74927,127.85085,34.748614,127.852069
1150,2022.0,2차,남해 유구,국내기인,플라스틱류,그물,0,0,2.0220331E7,PL,PL_2_26,경남,남해안,34.74927,127.85085,34.748614,127.852069
1151,2022.0,2차,남해 유구,국내기인,플라스틱류,낚싯줄,0,0,2.0220331E7,PL,PL_2_27,경남,남해안,34.74927,127.85085,34.748614,127.852069
1152,2022.0,2차,남해 유구,외국기인,플라스틱류,그물,0,0,2.0220331E7,PL,PL_2_49,경남,남해안,34.74927,127.85085,34.748614,127.852069
1153,2022.0,2차,마산 봉암,국내기인,플라스틱류,"통발, 장어통발용 미끼통",0,0,2.0220331E7,PL,PL_2_11,경남,남해안,35.2154,128.623975,35.215688,128.623716
1154,2022.0,2차,마산 봉암,국내기인,플라스틱류,비닐봉지,9,0.45,2.0220331E7,PL,PL_2_31,경남,남해안,35.2154,128.623975,35.215688,128.623716
1155,2022.0,2차,마산 봉암,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",29,1.45,2.0220331E7,PL,PL_2_32,경남,남해안,35.2154,128.623975,35.215688,128.623716
1156,2022.0,2차,마산 봉암,국내기인,플라스틱류,필름형 풍선,0,0,2.0220331E7,PL,PL_2_33,경남,남해안,35.2154,128.623975,35.215688,128.623716
1157,2022.0,2차,마산 봉암,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",3,0.15,2.0220331E7,PL,PL_2_25,경남,남해안,35.2154,128.623975,35.215688,128.623716
1158,2022.0,2차,마산 봉암,국내기인,플라스틱류,그물,0,0,2.0220331E7,PL,PL_2_26,경남,남해안,35.2154,128.623975,35.215688,128.623716
1159,2022.0,2차,마산 봉암,국내기인,플라스틱류,낚싯줄,0,0,2.0220331E7,PL,PL_2_27,경남,남해안,35.2154,128.623975,35.215688,128.623716
